"IDRow","ID","consent","country","year","Block","ChoiceQuestion","Choice","ChoiceSum","alt1attr1hh2","alt1attr1hh3","alt1attr2coast2","alt1attr2coast3","alt1attr3cost","alt1attr4perk1","alt1attr4perk2","alt2attr1hh2","alt2attr1hh3","alt2attr2coast2","alt2attr2coast3","alt2attr3cost","alt2attr4perk1","alt2attr4perk2","alt3attr1hh2","alt3attr1hh3","alt3attr2coast2","alt3attr2coast3","alt3attr3cost","alt3attr4perk1","alt3attr4perk2","env1","env2","env3","env4","env5","env6","env7","pay_elecbill","marital_status","num_adults","num_children","education","economic_status","distance_coast","buy_green_energy","ideo","income","duration_mins","too_short","age","completed","female","England","NI","Scotland","Double_id","cohabit","employed","higheduc","highincome","green"
"5597",5597,560,1,3,1997,1,7,2,16,0,1,1,0,50,1,0,1,0,0,0,10,0,0,0,0,0,0,0,0,0,1,1,1,3,2,3,2,300,1,2,0,4,7,1.5,2,7,1,17.33333397,NA,20,1,1,0,0,1,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"5598",5598,560,1,3,1997,1,8,2,16,1,0,0,1,150,0,1,0,0,1,0,100,1,0,0,0,0,0,0,0,0,1,1,1,3,2,3,2,300,1,2,0,4,7,1.5,2,7,1,17.33333397,NA,20,1,1,0,0,1,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"5599",5599,560,1,3,1997,1,9,1,16,0,0,0,0,10,0,1,0,1,1,0,100,1,0,0,0,0,0,0,0,0,1,1,1,3,2,3,2,300,1,2,0,4,7,1.5,2,7,1,17.33333397,NA,20,1,1,0,0,1,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"5600",5600,560,1,3,1997,1,10,1,16,1,0,0,1,10,1,0,0,0,0,0,10,0,1,0,0,0,0,0,0,0,1,1,1,3,2,3,2,300,1,2,0,4,7,1.5,2,7,1,17.33333397,NA,20,1,1,0,0,1,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"5621",5621,563,1,3,1981,1,1,3,23,0,0,0,1,50,0,0,0,1,0,1,150,0,0,0,0,0,0,0,0,0,4,3,3,2,1,1,1,400,3,1,2,8,1,5,3,5,2,17.39999962,NA,36,1,1,0,0,1,NA,FALSE,TRUE,TRUE,FALSE,FALSE
"5622",5622,563,1,3,1981,1,2,3,23,1,0,1,0,100,0,1,0,0,0,0,100,1,0,0,0,0,0,0,0,0,4,3,3,2,1,1,1,400,3,1,2,8,1,5,3,5,2,17.39999962,NA,36,1,1,0,0,1,NA,FALSE,TRUE,TRUE,FALSE,FALSE
"5623",5623,563,1,3,1981,1,3,1,23,0,1,0,0,20,0,1,1,0,1,0,10,1,0,0,0,0,0,0,0,0,4,3,3,2,1,1,1,400,3,1,2,8,1,5,3,5,2,17.39999962,NA,36,1,1,0,0,1,NA,FALSE,TRUE,TRUE,FALSE,FALSE
"5624",5624,563,1,3,1981,1,4,3,23,0,0,0,0,100,1,0,0,1,1,0,100,0,1,0,0,0,0,0,0,0,4,3,3,2,1,1,1,400,3,1,2,8,1,5,3,5,2,17.39999962,NA,36,1,1,0,0,1,NA,FALSE,TRUE,TRUE,FALSE,FALSE
"5625",5625,563,1,3,1981,1,5,3,23,1,0,0,0,100,1,0,0,0,0,1,50,0,1,0,0,0,0,0,0,0,4,3,3,2,1,1,1,400,3,1,2,8,1,5,3,5,2,17.39999962,NA,36,1,1,0,0,1,NA,FALSE,TRUE,TRUE,FALSE,FALSE
"5626",5626,563,1,3,1981,1,6,2,23,0,0,0,0,50,0,0,0,1,0,1,10,1,0,0,0,0,0,0,0,0,4,3,3,2,1,1,1,400,3,1,2,8,1,5,3,5,2,17.39999962,NA,36,1,1,0,0,1,NA,FALSE,TRUE,TRUE,FALSE,FALSE
"5627",5627,563,1,3,1981,1,7,2,23,0,1,1,0,50,1,0,1,0,0,0,10,0,0,0,0,0,0,0,0,0,4,3,3,2,1,1,1,400,3,1,2,8,1,5,3,5,2,17.39999962,NA,36,1,1,0,0,1,NA,FALSE,TRUE,TRUE,FALSE,FALSE
"5628",5628,563,1,3,1981,1,8,3,23,1,0,0,1,150,0,1,0,0,1,0,100,1,0,0,0,0,0,0,0,0,4,3,3,2,1,1,1,400,3,1,2,8,1,5,3,5,2,17.39999962,NA,36,1,1,0,0,1,NA,FALSE,TRUE,TRUE,FALSE,FALSE
"5629",5629,563,1,3,1981,1,9,1,23,0,0,0,0,10,0,1,0,1,1,0,100,1,0,0,0,0,0,0,0,0,4,3,3,2,1,1,1,400,3,1,2,8,1,5,3,5,2,17.39999962,NA,36,1,1,0,0,1,NA,FALSE,TRUE,TRUE,FALSE,FALSE
"5630",5630,563,1,3,1981,1,10,2,23,1,0,0,1,10,1,0,0,0,0,0,10,0,1,0,0,0,0,0,0,0,4,3,3,2,1,1,1,400,3,1,2,8,1,5,3,5,2,17.39999962,NA,36,1,1,0,0,1,NA,FALSE,TRUE,TRUE,FALSE,FALSE
"5671",5671,568,1,3,1960,1,1,3,20,0,0,0,1,50,0,0,0,1,0,1,150,0,0,0,0,0,0,0,0,0,2,2,2,1,2,1,2,700,1,2,0,4,6,40,2,5,3,17.54999924,NA,57,1,1,0,0,1,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"5672",5672,568,1,3,1960,1,2,3,20,1,0,1,0,100,0,1,0,0,0,0,100,1,0,0,0,0,0,0,0,0,2,2,2,1,2,1,2,700,1,2,0,4,6,40,2,5,3,17.54999924,NA,57,1,1,0,0,1,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"5673",5673,568,1,3,1960,1,3,1,20,0,1,0,0,20,0,1,1,0,1,0,10,1,0,0,0,0,0,0,0,0,2,2,2,1,2,1,2,700,1,2,0,4,6,40,2,5,3,17.54999924,NA,57,1,1,0,0,1,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"5674",5674,568,1,3,1960,1,4,2,20,0,0,0,0,100,1,0,0,1,1,0,100,0,1,0,0,0,0,0,0,0,2,2,2,1,2,1,2,700,1,2,0,4,6,40,2,5,3,17.54999924,NA,57,1,1,0,0,1,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"5675",5675,568,1,3,1960,1,5,1,20,1,0,0,0,100,1,0,0,0,0,1,50,0,1,0,0,0,0,0,0,0,2,2,2,1,2,1,2,700,1,2,0,4,6,40,2,5,3,17.54999924,NA,57,1,1,0,0,1,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"5676",5676,568,1,3,1960,1,6,1,20,0,0,0,0,50,0,0,0,1,0,1,10,1,0,0,0,0,0,0,0,0,2,2,2,1,2,1,2,700,1,2,0,4,6,40,2,5,3,17.54999924,NA,57,1,1,0,0,1,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"5677",5677,568,1,3,1960,1,7,2,20,0,1,1,0,50,1,0,1,0,0,0,10,0,0,0,0,0,0,0,0,0,2,2,2,1,2,1,2,700,1,2,0,4,6,40,2,5,3,17.54999924,NA,57,1,1,0,0,1,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"5678",5678,568,1,3,1960,1,8,3,20,1,0,0,1,150,0,1,0,0,1,0,100,1,0,0,0,0,0,0,0,0,2,2,2,1,2,1,2,700,1,2,0,4,6,40,2,5,3,17.54999924,NA,57,1,1,0,0,1,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"5679",5679,568,1,3,1960,1,9,2,20,0,0,0,0,10,0,1,0,1,1,0,100,1,0,0,0,0,0,0,0,0,2,2,2,1,2,1,2,700,1,2,0,4,6,40,2,5,3,17.54999924,NA,57,1,1,0,0,1,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"5680",5680,568,1,3,1960,1,10,2,20,1,0,0,1,10,1,0,0,0,0,0,10,0,1,0,0,0,0,0,0,0,2,2,2,1,2,1,2,700,1,2,0,4,6,40,2,5,3,17.54999924,NA,57,1,1,0,0,1,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"5751",5751,576,1,3,1998,1,1,1,12,0,0,0,1,50,0,0,0,1,0,1,150,0,0,0,0,0,0,0,0,0,2,2,2,2,2,1,1,48,1,1,0,4,5,25,3,4,1,18.08333397,NA,19,1,1,0,0,1,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"5752",5752,576,1,3,1998,1,2,1,12,1,0,1,0,100,0,1,0,0,0,0,100,1,0,0,0,0,0,0,0,0,2,2,2,2,2,1,1,48,1,1,0,4,5,25,3,4,1,18.08333397,NA,19,1,1,0,0,1,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"5753",5753,576,1,3,1998,1,3,1,12,0,1,0,0,20,0,1,1,0,1,0,10,1,0,0,0,0,0,0,0,0,2,2,2,2,2,1,1,48,1,1,0,4,5,25,3,4,1,18.08333397,NA,19,1,1,0,0,1,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"5754",5754,576,1,3,1998,1,4,2,12,0,0,0,0,100,1,0,0,1,1,0,100,0,1,0,0,0,0,0,0,0,2,2,2,2,2,1,1,48,1,1,0,4,5,25,3,4,1,18.08333397,NA,19,1,1,0,0,1,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"5755",5755,576,1,3,1998,1,5,1,12,1,0,0,0,100,1,0,0,0,0,1,50,0,1,0,0,0,0,0,0,0,2,2,2,2,2,1,1,48,1,1,0,4,5,25,3,4,1,18.08333397,NA,19,1,1,0,0,1,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"5756",5756,576,1,3,1998,1,6,2,12,0,0,0,0,50,0,0,0,1,0,1,10,1,0,0,0,0,0,0,0,0,2,2,2,2,2,1,1,48,1,1,0,4,5,25,3,4,1,18.08333397,NA,19,1,1,0,0,1,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"5757",5757,576,1,3,1998,1,7,1,12,0,1,1,0,50,1,0,1,0,0,0,10,0,0,0,0,0,0,0,0,0,2,2,2,2,2,1,1,48,1,1,0,4,5,25,3,4,1,18.08333397,NA,19,1,1,0,0,1,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"5758",5758,576,1,3,1998,1,8,1,12,1,0,0,1,150,0,1,0,0,1,0,100,1,0,0,0,0,0,0,0,0,2,2,2,2,2,1,1,48,1,1,0,4,5,25,3,4,1,18.08333397,NA,19,1,1,0,0,1,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"5759",5759,576,1,3,1998,1,9,1,12,0,0,0,0,10,0,1,0,1,1,0,100,1,0,0,0,0,0,0,0,0,2,2,2,2,2,1,1,48,1,1,0,4,5,25,3,4,1,18.08333397,NA,19,1,1,0,0,1,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"5760",5760,576,1,3,1998,1,10,1,12,1,0,0,1,10,1,0,0,0,0,0,10,0,1,0,0,0,0,0,0,0,2,2,2,2,2,1,1,48,1,1,0,4,5,25,3,4,1,18.08333397,NA,19,1,1,0,0,1,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"5761",5761,577,1,3,1968,1,1,1,23,0,0,0,1,50,0,0,0,1,0,1,150,0,0,0,0,0,0,0,0,0,2,3,3,2,2,2,1,600,2,3,1,4,1,7,2,6,5,18.16666603,NA,49,1,0,0,0,1,NA,TRUE,TRUE,FALSE,TRUE,FALSE
"5762",5762,577,1,3,1968,1,2,3,23,1,0,1,0,100,0,1,0,0,0,0,100,1,0,0,0,0,0,0,0,0,2,3,3,2,2,2,1,600,2,3,1,4,1,7,2,6,5,18.16666603,NA,49,1,0,0,0,1,NA,TRUE,TRUE,FALSE,TRUE,FALSE
"5763",5763,577,1,3,1968,1,3,2,23,0,1,0,0,20,0,1,1,0,1,0,10,1,0,0,0,0,0,0,0,0,2,3,3,2,2,2,1,600,2,3,1,4,1,7,2,6,5,18.16666603,NA,49,1,0,0,0,1,NA,TRUE,TRUE,FALSE,TRUE,FALSE
"5764",5764,577,1,3,1968,1,4,3,23,0,0,0,0,100,1,0,0,1,1,0,100,0,1,0,0,0,0,0,0,0,2,3,3,2,2,2,1,600,2,3,1,4,1,7,2,6,5,18.16666603,NA,49,1,0,0,0,1,NA,TRUE,TRUE,FALSE,TRUE,FALSE
"5765",5765,577,1,3,1968,1,5,3,23,1,0,0,0,100,1,0,0,0,0,1,50,0,1,0,0,0,0,0,0,0,2,3,3,2,2,2,1,600,2,3,1,4,1,7,2,6,5,18.16666603,NA,49,1,0,0,0,1,NA,TRUE,TRUE,FALSE,TRUE,FALSE
"5766",5766,577,1,3,1968,1,6,2,23,0,0,0,0,50,0,0,0,1,0,1,10,1,0,0,0,0,0,0,0,0,2,3,3,2,2,2,1,600,2,3,1,4,1,7,2,6,5,18.16666603,NA,49,1,0,0,0,1,NA,TRUE,TRUE,FALSE,TRUE,FALSE
"5767",5767,577,1,3,1968,1,7,2,23,0,1,1,0,50,1,0,1,0,0,0,10,0,0,0,0,0,0,0,0,0,2,3,3,2,2,2,1,600,2,3,1,4,1,7,2,6,5,18.16666603,NA,49,1,0,0,0,1,NA,TRUE,TRUE,FALSE,TRUE,FALSE
"5768",5768,577,1,3,1968,1,8,3,23,1,0,0,1,150,0,1,0,0,1,0,100,1,0,0,0,0,0,0,0,0,2,3,3,2,2,2,1,600,2,3,1,4,1,7,2,6,5,18.16666603,NA,49,1,0,0,0,1,NA,TRUE,TRUE,FALSE,TRUE,FALSE
"5769",5769,577,1,3,1968,1,9,3,23,0,0,0,0,10,0,1,0,1,1,0,100,1,0,0,0,0,0,0,0,0,2,3,3,2,2,2,1,600,2,3,1,4,1,7,2,6,5,18.16666603,NA,49,1,0,0,0,1,NA,TRUE,TRUE,FALSE,TRUE,FALSE
"5770",5770,577,1,3,1968,1,10,1,23,1,0,0,1,10,1,0,0,0,0,0,10,0,1,0,0,0,0,0,0,0,2,3,3,2,2,2,1,600,2,3,1,4,1,7,2,6,5,18.16666603,NA,49,1,0,0,0,1,NA,TRUE,TRUE,FALSE,TRUE,FALSE
"5811",5811,582,1,3,1972,1,1,3,22,0,0,0,1,50,0,0,0,1,0,1,150,0,0,0,0,0,0,0,0,0,2,1,2,2,2,1,2,500,5,2,0,4,5,0.100000001,2,4,2,18.56666756,NA,45,1,0,0,0,1,NA,TRUE,FALSE,FALSE,FALSE,FALSE
"5812",5812,582,1,3,1972,1,2,3,22,1,0,1,0,100,0,1,0,0,0,0,100,1,0,0,0,0,0,0,0,0,2,1,2,2,2,1,2,500,5,2,0,4,5,0.100000001,2,4,2,18.56666756,NA,45,1,0,0,0,1,NA,TRUE,FALSE,FALSE,FALSE,FALSE
"5813",5813,582,1,3,1972,1,3,1,22,0,1,0,0,20,0,1,1,0,1,0,10,1,0,0,0,0,0,0,0,0,2,1,2,2,2,1,2,500,5,2,0,4,5,0.100000001,2,4,2,18.56666756,NA,45,1,0,0,0,1,NA,TRUE,FALSE,FALSE,FALSE,FALSE
"5814",5814,582,1,3,1972,1,4,3,22,0,0,0,0,100,1,0,0,1,1,0,100,0,1,0,0,0,0,0,0,0,2,1,2,2,2,1,2,500,5,2,0,4,5,0.100000001,2,4,2,18.56666756,NA,45,1,0,0,0,1,NA,TRUE,FALSE,FALSE,FALSE,FALSE
"5815",5815,582,1,3,1972,1,5,3,22,1,0,0,0,100,1,0,0,0,0,1,50,0,1,0,0,0,0,0,0,0,2,1,2,2,2,1,2,500,5,2,0,4,5,0.100000001,2,4,2,18.56666756,NA,45,1,0,0,0,1,NA,TRUE,FALSE,FALSE,FALSE,FALSE
"5816",5816,582,1,3,1972,1,6,2,22,0,0,0,0,50,0,0,0,1,0,1,10,1,0,0,0,0,0,0,0,0,2,1,2,2,2,1,2,500,5,2,0,4,5,0.100000001,2,4,2,18.56666756,NA,45,1,0,0,0,1,NA,TRUE,FALSE,FALSE,FALSE,FALSE
"5817",5817,582,1,3,1972,1,7,2,22,0,1,1,0,50,1,0,1,0,0,0,10,0,0,0,0,0,0,0,0,0,2,1,2,2,2,1,2,500,5,2,0,4,5,0.100000001,2,4,2,18.56666756,NA,45,1,0,0,0,1,NA,TRUE,FALSE,FALSE,FALSE,FALSE
"5818",5818,582,1,3,1972,1,8,3,22,1,0,0,1,150,0,1,0,0,1,0,100,1,0,0,0,0,0,0,0,0,2,1,2,2,2,1,2,500,5,2,0,4,5,0.100000001,2,4,2,18.56666756,NA,45,1,0,0,0,1,NA,TRUE,FALSE,FALSE,FALSE,FALSE
"5819",5819,582,1,3,1972,1,9,1,22,0,0,0,0,10,0,1,0,1,1,0,100,1,0,0,0,0,0,0,0,0,2,1,2,2,2,1,2,500,5,2,0,4,5,0.100000001,2,4,2,18.56666756,NA,45,1,0,0,0,1,NA,TRUE,FALSE,FALSE,FALSE,FALSE
"5820",5820,582,1,3,1972,1,10,1,22,1,0,0,1,10,1,0,0,0,0,0,10,0,1,0,0,0,0,0,0,0,2,1,2,2,2,1,2,500,5,2,0,4,5,0.100000001,2,4,2,18.56666756,NA,45,1,0,0,0,1,NA,TRUE,FALSE,FALSE,FALSE,FALSE
"5861",5861,587,1,3,1990,1,1,2,15,0,0,0,1,50,0,0,0,1,0,1,150,0,0,0,0,0,0,0,0,0,2,2,3,2,1,1,3,1200,2,3,0,8,6,1,3,5,2,18.70000076,NA,27,1,1,0,0,1,NA,TRUE,FALSE,TRUE,FALSE,FALSE
"5862",5862,587,1,3,1990,1,2,1,15,1,0,1,0,100,0,1,0,0,0,0,100,1,0,0,0,0,0,0,0,0,2,2,3,2,1,1,3,1200,2,3,0,8,6,1,3,5,2,18.70000076,NA,27,1,1,0,0,1,NA,TRUE,FALSE,TRUE,FALSE,FALSE
"5863",5863,587,1,3,1990,1,3,1,15,0,1,0,0,20,0,1,1,0,1,0,10,1,0,0,0,0,0,0,0,0,2,2,3,2,1,1,3,1200,2,3,0,8,6,1,3,5,2,18.70000076,NA,27,1,1,0,0,1,NA,TRUE,FALSE,TRUE,FALSE,FALSE
"5864",5864,587,1,3,1990,1,4,2,15,0,0,0,0,100,1,0,0,1,1,0,100,0,1,0,0,0,0,0,0,0,2,2,3,2,1,1,3,1200,2,3,0,8,6,1,3,5,2,18.70000076,NA,27,1,1,0,0,1,NA,TRUE,FALSE,TRUE,FALSE,FALSE
"5865",5865,587,1,3,1990,1,5,1,15,1,0,0,0,100,1,0,0,0,0,1,50,0,1,0,0,0,0,0,0,0,2,2,3,2,1,1,3,1200,2,3,0,8,6,1,3,5,2,18.70000076,NA,27,1,1,0,0,1,NA,TRUE,FALSE,TRUE,FALSE,FALSE
"5866",5866,587,1,3,1990,1,6,2,15,0,0,0,0,50,0,0,0,1,0,1,10,1,0,0,0,0,0,0,0,0,2,2,3,2,1,1,3,1200,2,3,0,8,6,1,3,5,2,18.70000076,NA,27,1,1,0,0,1,NA,TRUE,FALSE,TRUE,FALSE,FALSE
"5867",5867,587,1,3,1990,1,7,1,15,0,1,1,0,50,1,0,1,0,0,0,10,0,0,0,0,0,0,0,0,0,2,2,3,2,1,1,3,1200,2,3,0,8,6,1,3,5,2,18.70000076,NA,27,1,1,0,0,1,NA,TRUE,FALSE,TRUE,FALSE,FALSE
"5868",5868,587,1,3,1990,1,8,2,15,1,0,0,1,150,0,1,0,0,1,0,100,1,0,0,0,0,0,0,0,0,2,2,3,2,1,1,3,1200,2,3,0,8,6,1,3,5,2,18.70000076,NA,27,1,1,0,0,1,NA,TRUE,FALSE,TRUE,FALSE,FALSE
"5869",5869,587,1,3,1990,1,9,2,15,0,0,0,0,10,0,1,0,1,1,0,100,1,0,0,0,0,0,0,0,0,2,2,3,2,1,1,3,1200,2,3,0,8,6,1,3,5,2,18.70000076,NA,27,1,1,0,0,1,NA,TRUE,FALSE,TRUE,FALSE,FALSE
"5870",5870,587,1,3,1990,1,10,1,15,1,0,0,1,10,1,0,0,0,0,0,10,0,1,0,0,0,0,0,0,0,2,2,3,2,1,1,3,1200,2,3,0,8,6,1,3,5,2,18.70000076,NA,27,1,1,0,0,1,NA,TRUE,FALSE,TRUE,FALSE,FALSE
"5921",5921,593,1,3,1956,1,1,3,23,0,0,0,1,50,0,0,0,1,0,1,150,0,0,0,0,0,0,0,0,0,2,2,2,1,2,2,1,500,3,1,1,3,1,50,2,5,2,19.26666641,NA,61,1,1,0,0,1,NA,FALSE,TRUE,FALSE,FALSE,FALSE
"5922",5922,593,1,3,1956,1,2,3,23,1,0,1,0,100,0,1,0,0,0,0,100,1,0,0,0,0,0,0,0,0,2,2,2,1,2,2,1,500,3,1,1,3,1,50,2,5,2,19.26666641,NA,61,1,1,0,0,1,NA,FALSE,TRUE,FALSE,FALSE,FALSE
"5923",5923,593,1,3,1956,1,3,2,23,0,1,0,0,20,0,1,1,0,1,0,10,1,0,0,0,0,0,0,0,0,2,2,2,1,2,2,1,500,3,1,1,3,1,50,2,5,2,19.26666641,NA,61,1,1,0,0,1,NA,FALSE,TRUE,FALSE,FALSE,FALSE
"5924",5924,593,1,3,1956,1,4,3,23,0,0,0,0,100,1,0,0,1,1,0,100,0,1,0,0,0,0,0,0,0,2,2,2,1,2,2,1,500,3,1,1,3,1,50,2,5,2,19.26666641,NA,61,1,1,0,0,1,NA,FALSE,TRUE,FALSE,FALSE,FALSE
"5925",5925,593,1,3,1956,1,5,3,23,1,0,0,0,100,1,0,0,0,0,1,50,0,1,0,0,0,0,0,0,0,2,2,2,1,2,2,1,500,3,1,1,3,1,50,2,5,2,19.26666641,NA,61,1,1,0,0,1,NA,FALSE,TRUE,FALSE,FALSE,FALSE
"5926",5926,593,1,3,1956,1,6,2,23,0,0,0,0,50,0,0,0,1,0,1,10,1,0,0,0,0,0,0,0,0,2,2,2,1,2,2,1,500,3,1,1,3,1,50,2,5,2,19.26666641,NA,61,1,1,0,0,1,NA,FALSE,TRUE,FALSE,FALSE,FALSE
"5927",5927,593,1,3,1956,1,7,2,23,0,1,1,0,50,1,0,1,0,0,0,10,0,0,0,0,0,0,0,0,0,2,2,2,1,2,2,1,500,3,1,1,3,1,50,2,5,2,19.26666641,NA,61,1,1,0,0,1,NA,FALSE,TRUE,FALSE,FALSE,FALSE
"5928",5928,593,1,3,1956,1,8,3,23,1,0,0,1,150,0,1,0,0,1,0,100,1,0,0,0,0,0,0,0,0,2,2,2,1,2,2,1,500,3,1,1,3,1,50,2,5,2,19.26666641,NA,61,1,1,0,0,1,NA,FALSE,TRUE,FALSE,FALSE,FALSE
"5929",5929,593,1,3,1956,1,9,1,23,0,0,0,0,10,0,1,0,1,1,0,100,1,0,0,0,0,0,0,0,0,2,2,2,1,2,2,1,500,3,1,1,3,1,50,2,5,2,19.26666641,NA,61,1,1,0,0,1,NA,FALSE,TRUE,FALSE,FALSE,FALSE
"5930",5930,593,1,3,1956,1,10,1,23,1,0,0,1,10,1,0,0,0,0,0,10,0,1,0,0,0,0,0,0,0,2,2,2,1,2,2,1,500,3,1,1,3,1,50,2,5,2,19.26666641,NA,61,1,1,0,0,1,NA,FALSE,TRUE,FALSE,FALSE,FALSE
"5951",5951,596,1,3,1987,1,1,2,20,0,0,0,1,50,0,0,0,1,0,1,150,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,69,2,2,1,6,1,22,1,6,6,19.31666756,NA,30,1,1,0,0,1,NA,TRUE,TRUE,TRUE,TRUE,TRUE
"5952",5952,596,1,3,1987,1,2,2,20,1,0,1,0,100,0,1,0,0,0,0,100,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,69,2,2,1,6,1,22,1,6,6,19.31666756,NA,30,1,1,0,0,1,NA,TRUE,TRUE,TRUE,TRUE,TRUE
"5953",5953,596,1,3,1987,1,3,2,20,0,1,0,0,20,0,1,1,0,1,0,10,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,69,2,2,1,6,1,22,1,6,6,19.31666756,NA,30,1,1,0,0,1,NA,TRUE,TRUE,TRUE,TRUE,TRUE
"5954",5954,596,1,3,1987,1,4,2,20,0,0,0,0,100,1,0,0,1,1,0,100,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,69,2,2,1,6,1,22,1,6,6,19.31666756,NA,30,1,1,0,0,1,NA,TRUE,TRUE,TRUE,TRUE,TRUE
"5955",5955,596,1,3,1987,1,5,2,20,1,0,0,0,100,1,0,0,0,0,1,50,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,69,2,2,1,6,1,22,1,6,6,19.31666756,NA,30,1,1,0,0,1,NA,TRUE,TRUE,TRUE,TRUE,TRUE
"5956",5956,596,1,3,1987,1,6,2,20,0,0,0,0,50,0,0,0,1,0,1,10,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,69,2,2,1,6,1,22,1,6,6,19.31666756,NA,30,1,1,0,0,1,NA,TRUE,TRUE,TRUE,TRUE,TRUE
"5957",5957,596,1,3,1987,1,7,2,20,0,1,1,0,50,1,0,1,0,0,0,10,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,69,2,2,1,6,1,22,1,6,6,19.31666756,NA,30,1,1,0,0,1,NA,TRUE,TRUE,TRUE,TRUE,TRUE
"5958",5958,596,1,3,1987,1,8,2,20,1,0,0,1,150,0,1,0,0,1,0,100,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,69,2,2,1,6,1,22,1,6,6,19.31666756,NA,30,1,1,0,0,1,NA,TRUE,TRUE,TRUE,TRUE,TRUE
"5959",5959,596,1,3,1987,1,9,2,20,0,0,0,0,10,0,1,0,1,1,0,100,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,69,2,2,1,6,1,22,1,6,6,19.31666756,NA,30,1,1,0,0,1,NA,TRUE,TRUE,TRUE,TRUE,TRUE
"5960",5960,596,1,3,1987,1,10,2,20,1,0,0,1,10,1,0,0,0,0,0,10,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,69,2,2,1,6,1,22,1,6,6,19.31666756,NA,30,1,1,0,0,1,NA,TRUE,TRUE,TRUE,TRUE,TRUE
"6001",6001,601,1,3,1955,1,1,1,16,0,0,0,1,50,0,0,0,1,0,1,150,0,0,0,0,0,0,0,0,0,2,3,3,2,2,2,1,480,2,3,1,3,1,40,2,5,3,19.45000076,NA,62,1,1,0,0,1,NA,TRUE,TRUE,FALSE,FALSE,FALSE
"6002",6002,601,1,3,1955,1,2,2,16,1,0,1,0,100,0,1,0,0,0,0,100,1,0,0,0,0,0,0,0,0,2,3,3,2,2,2,1,480,2,3,1,3,1,40,2,5,3,19.45000076,NA,62,1,1,0,0,1,NA,TRUE,TRUE,FALSE,FALSE,FALSE
"6003",6003,601,1,3,1955,1,3,2,16,0,1,0,0,20,0,1,1,0,1,0,10,1,0,0,0,0,0,0,0,0,2,3,3,2,2,2,1,480,2,3,1,3,1,40,2,5,3,19.45000076,NA,62,1,1,0,0,1,NA,TRUE,TRUE,FALSE,FALSE,FALSE
"6004",6004,601,1,3,1955,1,4,1,16,0,0,0,0,100,1,0,0,1,1,0,100,0,1,0,0,0,0,0,0,0,2,3,3,2,2,2,1,480,2,3,1,3,1,40,2,5,3,19.45000076,NA,62,1,1,0,0,1,NA,TRUE,TRUE,FALSE,FALSE,FALSE
"6005",6005,601,1,3,1955,1,5,2,16,1,0,0,0,100,1,0,0,0,0,1,50,0,1,0,0,0,0,0,0,0,2,3,3,2,2,2,1,480,2,3,1,3,1,40,2,5,3,19.45000076,NA,62,1,1,0,0,1,NA,TRUE,TRUE,FALSE,FALSE,FALSE
"6006",6006,601,1,3,1955,1,6,2,16,0,0,0,0,50,0,0,0,1,0,1,10,1,0,0,0,0,0,0,0,0,2,3,3,2,2,2,1,480,2,3,1,3,1,40,2,5,3,19.45000076,NA,62,1,1,0,0,1,NA,TRUE,TRUE,FALSE,FALSE,FALSE
"6007",6007,601,1,3,1955,1,7,2,16,0,1,1,0,50,1,0,1,0,0,0,10,0,0,0,0,0,0,0,0,0,2,3,3,2,2,2,1,480,2,3,1,3,1,40,2,5,3,19.45000076,NA,62,1,1,0,0,1,NA,TRUE,TRUE,FALSE,FALSE,FALSE
