"IDRow","ID","consent","country","year","Block","ChoiceQuestion","Choice","ChoiceSum","alt1attr1hh2","alt1attr1hh3","alt1attr2coast2","alt1attr2coast3","alt1attr3cost","alt1attr4perk1","alt1attr4perk2","alt2attr1hh2","alt2attr1hh3","alt2attr2coast2","alt2attr2coast3","alt2attr3cost","alt2attr4perk1","alt2attr4perk2","alt3attr1hh2","alt3attr1hh3","alt3attr2coast2","alt3attr2coast3","alt3attr3cost","alt3attr4perk1","alt3attr4perk2","env1","env2","env3","env4","env5","env6","env7","pay_elecbill","marital_status","num_adults","num_children","education","economic_status","distance_coast","buy_green_energy","ideo","income","duration_mins","too_short","age","completed","female","England","NI","Scotland","Double_id","cohabit","employed","higheduc","highincome","green"
"5344",5344,535,1,2,1967,1,4,3,23,0,0,0,0,100,1,0,0,1,1,0,100,0,1,0,0,0,0,0,0,0,2,2,2,3,4,2,1,500,3,1,2,5,3,8,2,5,3,16.51666641,NA,50,1,0,0,1,0,NA,FALSE,TRUE,TRUE,FALSE,FALSE
"5345",5345,535,1,2,1967,1,5,3,23,1,0,0,0,100,1,0,0,0,0,1,50,0,1,0,0,0,0,0,0,0,2,2,2,3,4,2,1,500,3,1,2,5,3,8,2,5,3,16.51666641,NA,50,1,0,0,1,0,NA,FALSE,TRUE,TRUE,FALSE,FALSE
"5346",5346,535,1,2,1967,1,6,2,23,0,0,0,0,50,0,0,0,1,0,1,10,1,0,0,0,0,0,0,0,0,2,2,2,3,4,2,1,500,3,1,2,5,3,8,2,5,3,16.51666641,NA,50,1,0,0,1,0,NA,FALSE,TRUE,TRUE,FALSE,FALSE
"5347",5347,535,1,2,1967,1,7,2,23,0,1,1,0,50,1,0,1,0,0,0,10,0,0,0,0,0,0,0,0,0,2,2,2,3,4,2,1,500,3,1,2,5,3,8,2,5,3,16.51666641,NA,50,1,0,0,1,0,NA,FALSE,TRUE,TRUE,FALSE,FALSE
"5348",5348,535,1,2,1967,1,8,3,23,1,0,0,1,150,0,1,0,0,1,0,100,1,0,0,0,0,0,0,0,0,2,2,2,3,4,2,1,500,3,1,2,5,3,8,2,5,3,16.51666641,NA,50,1,0,0,1,0,NA,FALSE,TRUE,TRUE,FALSE,FALSE
"5349",5349,535,1,2,1967,1,9,1,23,0,0,0,0,10,0,1,0,1,1,0,100,1,0,0,0,0,0,0,0,0,2,2,2,3,4,2,1,500,3,1,2,5,3,8,2,5,3,16.51666641,NA,50,1,0,0,1,0,NA,FALSE,TRUE,TRUE,FALSE,FALSE
"5350",5350,535,1,2,1967,1,10,1,23,1,0,0,1,10,1,0,0,0,0,0,10,0,1,0,0,0,0,0,0,0,2,2,2,3,4,2,1,500,3,1,2,5,3,8,2,5,3,16.51666641,NA,50,1,0,0,1,0,NA,FALSE,TRUE,TRUE,FALSE,FALSE
"5401",5401,541,1,2,1982,1,1,1,15,0,0,0,1,50,0,0,0,1,0,1,150,0,0,0,0,0,0,0,0,0,1,2,2,1,1,1,2,300,1,2,0,5,1,30,2,6,4,16.64999962,NA,35,1,0,0,1,0,NA,FALSE,TRUE,TRUE,FALSE,FALSE
"5402",5402,541,1,2,1982,1,2,1,15,1,0,1,0,100,0,1,0,0,0,0,100,1,0,0,0,0,0,0,0,0,1,2,2,1,1,1,2,300,1,2,0,5,1,30,2,6,4,16.64999962,NA,35,1,0,0,1,0,NA,FALSE,TRUE,TRUE,FALSE,FALSE
"5403",5403,541,1,2,1982,1,3,1,15,0,1,0,0,20,0,1,1,0,1,0,10,1,0,0,0,0,0,0,0,0,1,2,2,1,1,1,2,300,1,2,0,5,1,30,2,6,4,16.64999962,NA,35,1,0,0,1,0,NA,FALSE,TRUE,TRUE,FALSE,FALSE
"5404",5404,541,1,2,1982,1,4,2,15,0,0,0,0,100,1,0,0,1,1,0,100,0,1,0,0,0,0,0,0,0,1,2,2,1,1,1,2,300,1,2,0,5,1,30,2,6,4,16.64999962,NA,35,1,0,0,1,0,NA,FALSE,TRUE,TRUE,FALSE,FALSE
"5405",5405,541,1,2,1982,1,5,2,15,1,0,0,0,100,1,0,0,0,0,1,50,0,1,0,0,0,0,0,0,0,1,2,2,1,1,1,2,300,1,2,0,5,1,30,2,6,4,16.64999962,NA,35,1,0,0,1,0,NA,FALSE,TRUE,TRUE,FALSE,FALSE
"5406",5406,541,1,2,1982,1,6,2,15,0,0,0,0,50,0,0,0,1,0,1,10,1,0,0,0,0,0,0,0,0,1,2,2,1,1,1,2,300,1,2,0,5,1,30,2,6,4,16.64999962,NA,35,1,0,0,1,0,NA,FALSE,TRUE,TRUE,FALSE,FALSE
"5407",5407,541,1,2,1982,1,7,1,15,0,1,1,0,50,1,0,1,0,0,0,10,0,0,0,0,0,0,0,0,0,1,2,2,1,1,1,2,300,1,2,0,5,1,30,2,6,4,16.64999962,NA,35,1,0,0,1,0,NA,FALSE,TRUE,TRUE,FALSE,FALSE
"5408",5408,541,1,2,1982,1,8,2,15,1,0,0,1,150,0,1,0,0,1,0,100,1,0,0,0,0,0,0,0,0,1,2,2,1,1,1,2,300,1,2,0,5,1,30,2,6,4,16.64999962,NA,35,1,0,0,1,0,NA,FALSE,TRUE,TRUE,FALSE,FALSE
"5409",5409,541,1,2,1982,1,9,2,15,0,0,0,0,10,0,1,0,1,1,0,100,1,0,0,0,0,0,0,0,0,1,2,2,1,1,1,2,300,1,2,0,5,1,30,2,6,4,16.64999962,NA,35,1,0,0,1,0,NA,FALSE,TRUE,TRUE,FALSE,FALSE
"5410",5410,541,1,2,1982,1,10,1,15,1,0,0,1,10,1,0,0,0,0,0,10,0,1,0,0,0,0,0,0,0,1,2,2,1,1,1,2,300,1,2,0,5,1,30,2,6,4,16.64999962,NA,35,1,0,0,1,0,NA,FALSE,TRUE,TRUE,FALSE,FALSE
"5421",5421,543,1,2,1956,1,1,2,16,0,0,0,1,50,0,0,0,1,0,1,150,0,0,0,0,0,0,0,0,0,2,1,2,1,2,1,1,1000,2,2,0,4,4,5,2,5,1,16.75,NA,61,1,1,0,1,0,NA,TRUE,FALSE,FALSE,FALSE,FALSE
"5422",5422,543,1,2,1956,1,2,1,16,1,0,1,0,100,0,1,0,0,0,0,100,1,0,0,0,0,0,0,0,0,2,1,2,1,2,1,1,1000,2,2,0,4,4,5,2,5,1,16.75,NA,61,1,1,0,1,0,NA,TRUE,FALSE,FALSE,FALSE,FALSE
"5423",5423,543,1,2,1956,1,3,1,16,0,1,0,0,20,0,1,1,0,1,0,10,1,0,0,0,0,0,0,0,0,2,1,2,1,2,1,1,1000,2,2,0,4,4,5,2,5,1,16.75,NA,61,1,1,0,1,0,NA,TRUE,FALSE,FALSE,FALSE,FALSE
"5424",5424,543,1,2,1956,1,4,2,16,0,0,0,0,100,1,0,0,1,1,0,100,0,1,0,0,0,0,0,0,0,2,1,2,1,2,1,1,1000,2,2,0,4,4,5,2,5,1,16.75,NA,61,1,1,0,1,0,NA,TRUE,FALSE,FALSE,FALSE,FALSE
"5425",5425,543,1,2,1956,1,5,1,16,1,0,0,0,100,1,0,0,0,0,1,50,0,1,0,0,0,0,0,0,0,2,1,2,1,2,1,1,1000,2,2,0,4,4,5,2,5,1,16.75,NA,61,1,1,0,1,0,NA,TRUE,FALSE,FALSE,FALSE,FALSE
"5426",5426,543,1,2,1956,1,6,2,16,0,0,0,0,50,0,0,0,1,0,1,10,1,0,0,0,0,0,0,0,0,2,1,2,1,2,1,1,1000,2,2,0,4,4,5,2,5,1,16.75,NA,61,1,1,0,1,0,NA,TRUE,FALSE,FALSE,FALSE,FALSE
"5427",5427,543,1,2,1956,1,7,1,16,0,1,1,0,50,1,0,1,0,0,0,10,0,0,0,0,0,0,0,0,0,2,1,2,1,2,1,1,1000,2,2,0,4,4,5,2,5,1,16.75,NA,61,1,1,0,1,0,NA,TRUE,FALSE,FALSE,FALSE,FALSE
"5428",5428,543,1,2,1956,1,8,3,16,1,0,0,1,150,0,1,0,0,1,0,100,1,0,0,0,0,0,0,0,0,2,1,2,1,2,1,1,1000,2,2,0,4,4,5,2,5,1,16.75,NA,61,1,1,0,1,0,NA,TRUE,FALSE,FALSE,FALSE,FALSE
"5429",5429,543,1,2,1956,1,9,2,16,0,0,0,0,10,0,1,0,1,1,0,100,1,0,0,0,0,0,0,0,0,2,1,2,1,2,1,1,1000,2,2,0,4,4,5,2,5,1,16.75,NA,61,1,1,0,1,0,NA,TRUE,FALSE,FALSE,FALSE,FALSE
"5430",5430,543,1,2,1956,1,10,1,16,1,0,0,1,10,1,0,0,0,0,0,10,0,1,0,0,0,0,0,0,0,2,1,2,1,2,1,1,1000,2,2,0,4,4,5,2,5,1,16.75,NA,61,1,1,0,1,0,NA,TRUE,FALSE,FALSE,FALSE,FALSE
"5441",5441,545,1,2,1978,1,1,2,16,0,0,0,1,50,0,0,0,1,0,1,150,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,2,850,1,2,1,3,3,1.5,1,5,2,16.78333282,NA,39,1,0,0,1,0,NA,FALSE,TRUE,FALSE,FALSE,TRUE
"5442",5442,545,1,2,1978,1,2,1,16,1,0,1,0,100,0,1,0,0,0,0,100,1,0,0,0,0,0,0,0,0,2,1,1,1,1,1,2,850,1,2,1,3,3,1.5,1,5,2,16.78333282,NA,39,1,0,0,1,0,NA,FALSE,TRUE,FALSE,FALSE,TRUE
"5443",5443,545,1,2,1978,1,3,2,16,0,1,0,0,20,0,1,1,0,1,0,10,1,0,0,0,0,0,0,0,0,2,1,1,1,1,1,2,850,1,2,1,3,3,1.5,1,5,2,16.78333282,NA,39,1,0,0,1,0,NA,FALSE,TRUE,FALSE,FALSE,TRUE
"5444",5444,545,1,2,1978,1,4,2,16,0,0,0,0,100,1,0,0,1,1,0,100,0,1,0,0,0,0,0,0,0,2,1,1,1,1,1,2,850,1,2,1,3,3,1.5,1,5,2,16.78333282,NA,39,1,0,0,1,0,NA,FALSE,TRUE,FALSE,FALSE,TRUE
"5445",5445,545,1,2,1978,1,5,1,16,1,0,0,0,100,1,0,0,0,0,1,50,0,1,0,0,0,0,0,0,0,2,1,1,1,1,1,2,850,1,2,1,3,3,1.5,1,5,2,16.78333282,NA,39,1,0,0,1,0,NA,FALSE,TRUE,FALSE,FALSE,TRUE
"5446",5446,545,1,2,1978,1,6,2,16,0,0,0,0,50,0,0,0,1,0,1,10,1,0,0,0,0,0,0,0,0,2,1,1,1,1,1,2,850,1,2,1,3,3,1.5,1,5,2,16.78333282,NA,39,1,0,0,1,0,NA,FALSE,TRUE,FALSE,FALSE,TRUE
"5447",5447,545,1,2,1978,1,7,1,16,0,1,1,0,50,1,0,1,0,0,0,10,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,2,850,1,2,1,3,3,1.5,1,5,2,16.78333282,NA,39,1,0,0,1,0,NA,FALSE,TRUE,FALSE,FALSE,TRUE
"5448",5448,545,1,2,1978,1,8,2,16,1,0,0,1,150,0,1,0,0,1,0,100,1,0,0,0,0,0,0,0,0,2,1,1,1,1,1,2,850,1,2,1,3,3,1.5,1,5,2,16.78333282,NA,39,1,0,0,1,0,NA,FALSE,TRUE,FALSE,FALSE,TRUE
"5449",5449,545,1,2,1978,1,9,2,16,0,0,0,0,10,0,1,0,1,1,0,100,1,0,0,0,0,0,0,0,0,2,1,1,1,1,1,2,850,1,2,1,3,3,1.5,1,5,2,16.78333282,NA,39,1,0,0,1,0,NA,FALSE,TRUE,FALSE,FALSE,TRUE
"5450",5450,545,1,2,1978,1,10,1,16,1,0,0,1,10,1,0,0,0,0,0,10,0,1,0,0,0,0,0,0,0,2,1,1,1,1,1,2,850,1,2,1,3,3,1.5,1,5,2,16.78333282,NA,39,1,0,0,1,0,NA,FALSE,TRUE,FALSE,FALSE,TRUE
"5541",5541,555,1,2,1955,1,1,2,15,0,0,0,1,50,0,0,0,1,0,1,150,0,0,0,0,0,0,0,0,0,2,2,2,1,3,2,4,450,2,2,0,3,6,10,2,3,2,17.16666603,NA,62,1,1,0,1,0,NA,TRUE,FALSE,FALSE,FALSE,FALSE
"5542",5542,555,1,2,1955,1,2,2,15,1,0,1,0,100,0,1,0,0,0,0,100,1,0,0,0,0,0,0,0,0,2,2,2,1,3,2,4,450,2,2,0,3,6,10,2,3,2,17.16666603,NA,62,1,1,0,1,0,NA,TRUE,FALSE,FALSE,FALSE,FALSE
"5543",5543,555,1,2,1955,1,3,1,15,0,1,0,0,20,0,1,1,0,1,0,10,1,0,0,0,0,0,0,0,0,2,2,2,1,3,2,4,450,2,2,0,3,6,10,2,3,2,17.16666603,NA,62,1,1,0,1,0,NA,TRUE,FALSE,FALSE,FALSE,FALSE
"5544",5544,555,1,2,1955,1,4,1,15,0,0,0,0,100,1,0,0,1,1,0,100,0,1,0,0,0,0,0,0,0,2,2,2,1,3,2,4,450,2,2,0,3,6,10,2,3,2,17.16666603,NA,62,1,1,0,1,0,NA,TRUE,FALSE,FALSE,FALSE,FALSE
"5545",5545,555,1,2,1955,1,5,1,15,1,0,0,0,100,1,0,0,0,0,1,50,0,1,0,0,0,0,0,0,0,2,2,2,1,3,2,4,450,2,2,0,3,6,10,2,3,2,17.16666603,NA,62,1,1,0,1,0,NA,TRUE,FALSE,FALSE,FALSE,FALSE
"5546",5546,555,1,2,1955,1,6,1,15,0,0,0,0,50,0,0,0,1,0,1,10,1,0,0,0,0,0,0,0,0,2,2,2,1,3,2,4,450,2,2,0,3,6,10,2,3,2,17.16666603,NA,62,1,1,0,1,0,NA,TRUE,FALSE,FALSE,FALSE,FALSE
"5547",5547,555,1,2,1955,1,7,2,15,0,1,1,0,50,1,0,1,0,0,0,10,0,0,0,0,0,0,0,0,0,2,2,2,1,3,2,4,450,2,2,0,3,6,10,2,3,2,17.16666603,NA,62,1,1,0,1,0,NA,TRUE,FALSE,FALSE,FALSE,FALSE
"5548",5548,555,1,2,1955,1,8,2,15,1,0,0,1,150,0,1,0,0,1,0,100,1,0,0,0,0,0,0,0,0,2,2,2,1,3,2,4,450,2,2,0,3,6,10,2,3,2,17.16666603,NA,62,1,1,0,1,0,NA,TRUE,FALSE,FALSE,FALSE,FALSE
"5549",5549,555,1,2,1955,1,9,1,15,0,0,0,0,10,0,1,0,1,1,0,100,1,0,0,0,0,0,0,0,0,2,2,2,1,3,2,4,450,2,2,0,3,6,10,2,3,2,17.16666603,NA,62,1,1,0,1,0,NA,TRUE,FALSE,FALSE,FALSE,FALSE
"5550",5550,555,1,2,1955,1,10,2,15,1,0,0,1,10,1,0,0,0,0,0,10,0,1,0,0,0,0,0,0,0,2,2,2,1,3,2,4,450,2,2,0,3,6,10,2,3,2,17.16666603,NA,62,1,1,0,1,0,NA,TRUE,FALSE,FALSE,FALSE,FALSE
"5571",5571,558,1,2,1996,1,1,1,15,0,0,0,1,50,0,0,0,1,0,1,150,0,0,0,0,0,0,0,0,0,2,2,2,1,2,1,1,60,2,2,1,5,6,22,2,3,1,17.29999924,NA,21,1,1,0,1,0,NA,TRUE,FALSE,TRUE,FALSE,FALSE
"5572",5572,558,1,2,1996,1,2,1,15,1,0,1,0,100,0,1,0,0,0,0,100,1,0,0,0,0,0,0,0,0,2,2,2,1,2,1,1,60,2,2,1,5,6,22,2,3,1,17.29999924,NA,21,1,1,0,1,0,NA,TRUE,FALSE,TRUE,FALSE,FALSE
"5573",5573,558,1,2,1996,1,3,2,15,0,1,0,0,20,0,1,1,0,1,0,10,1,0,0,0,0,0,0,0,0,2,2,2,1,2,1,1,60,2,2,1,5,6,22,2,3,1,17.29999924,NA,21,1,1,0,1,0,NA,TRUE,FALSE,TRUE,FALSE,FALSE
"5574",5574,558,1,2,1996,1,4,2,15,0,0,0,0,100,1,0,0,1,1,0,100,0,1,0,0,0,0,0,0,0,2,2,2,1,2,1,1,60,2,2,1,5,6,22,2,3,1,17.29999924,NA,21,1,1,0,1,0,NA,TRUE,FALSE,TRUE,FALSE,FALSE
"5575",5575,558,1,2,1996,1,5,2,15,1,0,0,0,100,1,0,0,0,0,1,50,0,1,0,0,0,0,0,0,0,2,2,2,1,2,1,1,60,2,2,1,5,6,22,2,3,1,17.29999924,NA,21,1,1,0,1,0,NA,TRUE,FALSE,TRUE,FALSE,FALSE
"5576",5576,558,1,2,1996,1,6,2,15,0,0,0,0,50,0,0,0,1,0,1,10,1,0,0,0,0,0,0,0,0,2,2,2,1,2,1,1,60,2,2,1,5,6,22,2,3,1,17.29999924,NA,21,1,1,0,1,0,NA,TRUE,FALSE,TRUE,FALSE,FALSE
"5577",5577,558,1,2,1996,1,7,1,15,0,1,1,0,50,1,0,1,0,0,0,10,0,0,0,0,0,0,0,0,0,2,2,2,1,2,1,1,60,2,2,1,5,6,22,2,3,1,17.29999924,NA,21,1,1,0,1,0,NA,TRUE,FALSE,TRUE,FALSE,FALSE
"5578",5578,558,1,2,1996,1,8,2,15,1,0,0,1,150,0,1,0,0,1,0,100,1,0,0,0,0,0,0,0,0,2,2,2,1,2,1,1,60,2,2,1,5,6,22,2,3,1,17.29999924,NA,21,1,1,0,1,0,NA,TRUE,FALSE,TRUE,FALSE,FALSE
"5579",5579,558,1,2,1996,1,9,1,15,0,0,0,0,10,0,1,0,1,1,0,100,1,0,0,0,0,0,0,0,0,2,2,2,1,2,1,1,60,2,2,1,5,6,22,2,3,1,17.29999924,NA,21,1,1,0,1,0,NA,TRUE,FALSE,TRUE,FALSE,FALSE
"5580",5580,558,1,2,1996,1,10,1,15,1,0,0,1,10,1,0,0,0,0,0,10,0,1,0,0,0,0,0,0,0,2,2,2,1,2,1,1,60,2,2,1,5,6,22,2,3,1,17.29999924,NA,21,1,1,0,1,0,NA,TRUE,FALSE,TRUE,FALSE,FALSE
"5601",5601,561,1,2,1980,1,1,3,22,0,0,0,1,50,0,0,0,1,0,1,150,0,0,0,0,0,0,0,0,0,3,1,2,3,4,2,2,500,2,2,0,5,1,15,2,5,4,17.35000038,NA,37,1,1,0,1,0,NA,TRUE,TRUE,TRUE,FALSE,FALSE
"5602",5602,561,1,2,1980,1,2,3,22,1,0,1,0,100,0,1,0,0,0,0,100,1,0,0,0,0,0,0,0,0,3,1,2,3,4,2,2,500,2,2,0,5,1,15,2,5,4,17.35000038,NA,37,1,1,0,1,0,NA,TRUE,TRUE,TRUE,FALSE,FALSE
"5603",5603,561,1,2,1980,1,3,2,22,0,1,0,0,20,0,1,1,0,1,0,10,1,0,0,0,0,0,0,0,0,3,1,2,3,4,2,2,500,2,2,0,5,1,15,2,5,4,17.35000038,NA,37,1,1,0,1,0,NA,TRUE,TRUE,TRUE,FALSE,FALSE
"5604",5604,561,1,2,1980,1,4,3,22,0,0,0,0,100,1,0,0,1,1,0,100,0,1,0,0,0,0,0,0,0,3,1,2,3,4,2,2,500,2,2,0,5,1,15,2,5,4,17.35000038,NA,37,1,1,0,1,0,NA,TRUE,TRUE,TRUE,FALSE,FALSE
"5605",5605,561,1,2,1980,1,5,3,22,1,0,0,0,100,1,0,0,0,0,1,50,0,1,0,0,0,0,0,0,0,3,1,2,3,4,2,2,500,2,2,0,5,1,15,2,5,4,17.35000038,NA,37,1,1,0,1,0,NA,TRUE,TRUE,TRUE,FALSE,FALSE
"5606",5606,561,1,2,1980,1,6,1,22,0,0,0,0,50,0,0,0,1,0,1,10,1,0,0,0,0,0,0,0,0,3,1,2,3,4,2,2,500,2,2,0,5,1,15,2,5,4,17.35000038,NA,37,1,1,0,1,0,NA,TRUE,TRUE,TRUE,FALSE,FALSE
"5607",5607,561,1,2,1980,1,7,2,22,0,1,1,0,50,1,0,1,0,0,0,10,0,0,0,0,0,0,0,0,0,3,1,2,3,4,2,2,500,2,2,0,5,1,15,2,5,4,17.35000038,NA,37,1,1,0,1,0,NA,TRUE,TRUE,TRUE,FALSE,FALSE
"5608",5608,561,1,2,1980,1,8,3,22,1,0,0,1,150,0,1,0,0,1,0,100,1,0,0,0,0,0,0,0,0,3,1,2,3,4,2,2,500,2,2,0,5,1,15,2,5,4,17.35000038,NA,37,1,1,0,1,0,NA,TRUE,TRUE,TRUE,FALSE,FALSE
"5609",5609,561,1,2,1980,1,9,1,22,0,0,0,0,10,0,1,0,1,1,0,100,1,0,0,0,0,0,0,0,0,3,1,2,3,4,2,2,500,2,2,0,5,1,15,2,5,4,17.35000038,NA,37,1,1,0,1,0,NA,TRUE,TRUE,TRUE,FALSE,FALSE
"5610",5610,561,1,2,1980,1,10,1,22,1,0,0,1,10,1,0,0,0,0,0,10,0,1,0,0,0,0,0,0,0,3,1,2,3,4,2,2,500,2,2,0,5,1,15,2,5,4,17.35000038,NA,37,1,1,0,1,0,NA,TRUE,TRUE,TRUE,FALSE,FALSE
"5711",5711,572,1,2,1959,1,1,3,22,0,0,0,1,50,0,0,0,1,0,1,150,0,0,0,0,0,0,0,0,0,1,1,1,1,2,1,1,500,2,3,1,8,2,5,3,6,2,17.81666756,NA,58,1,1,0,1,0,NA,TRUE,TRUE,TRUE,FALSE,FALSE
"5712",5712,572,1,2,1959,1,2,3,22,1,0,1,0,100,0,1,0,0,0,0,100,1,0,0,0,0,0,0,0,0,1,1,1,1,2,1,1,500,2,3,1,8,2,5,3,6,2,17.81666756,NA,58,1,1,0,1,0,NA,TRUE,TRUE,TRUE,FALSE,FALSE
"5713",5713,572,1,2,1959,1,3,1,22,0,1,0,0,20,0,1,1,0,1,0,10,1,0,0,0,0,0,0,0,0,1,1,1,1,2,1,1,500,2,3,1,8,2,5,3,6,2,17.81666756,NA,58,1,1,0,1,0,NA,TRUE,TRUE,TRUE,FALSE,FALSE
"5714",5714,572,1,2,1959,1,4,3,22,0,0,0,0,100,1,0,0,1,1,0,100,0,1,0,0,0,0,0,0,0,1,1,1,1,2,1,1,500,2,3,1,8,2,5,3,6,2,17.81666756,NA,58,1,1,0,1,0,NA,TRUE,TRUE,TRUE,FALSE,FALSE
"5715",5715,572,1,2,1959,1,5,3,22,1,0,0,0,100,1,0,0,0,0,1,50,0,1,0,0,0,0,0,0,0,1,1,1,1,2,1,1,500,2,3,1,8,2,5,3,6,2,17.81666756,NA,58,1,1,0,1,0,NA,TRUE,TRUE,TRUE,FALSE,FALSE
"5716",5716,572,1,2,1959,1,6,2,22,0,0,0,0,50,0,0,0,1,0,1,10,1,0,0,0,0,0,0,0,0,1,1,1,1,2,1,1,500,2,3,1,8,2,5,3,6,2,17.81666756,NA,58,1,1,0,1,0,NA,TRUE,TRUE,TRUE,FALSE,FALSE
"5717",5717,572,1,2,1959,1,7,2,22,0,1,1,0,50,1,0,1,0,0,0,10,0,0,0,0,0,0,0,0,0,1,1,1,1,2,1,1,500,2,3,1,8,2,5,3,6,2,17.81666756,NA,58,1,1,0,1,0,NA,TRUE,TRUE,TRUE,FALSE,FALSE
"5718",5718,572,1,2,1959,1,8,3,22,1,0,0,1,150,0,1,0,0,1,0,100,1,0,0,0,0,0,0,0,0,1,1,1,1,2,1,1,500,2,3,1,8,2,5,3,6,2,17.81666756,NA,58,1,1,0,1,0,NA,TRUE,TRUE,TRUE,FALSE,FALSE
"5719",5719,572,1,2,1959,1,9,1,22,0,0,0,0,10,0,1,0,1,1,0,100,1,0,0,0,0,0,0,0,0,1,1,1,1,2,1,1,500,2,3,1,8,2,5,3,6,2,17.81666756,NA,58,1,1,0,1,0,NA,TRUE,TRUE,TRUE,FALSE,FALSE
"5720",5720,572,1,2,1959,1,10,1,22,1,0,0,1,10,1,0,0,0,0,0,10,0,1,0,0,0,0,0,0,0,1,1,1,1,2,1,1,500,2,3,1,8,2,5,3,6,2,17.81666756,NA,58,1,1,0,1,0,NA,TRUE,TRUE,TRUE,FALSE,FALSE
"5831",5831,584,1,2,1991,1,1,3,21,0,0,0,1,50,0,0,0,1,0,1,150,0,0,0,0,0,0,0,0,0,2,2,2,1,2,2,1,250,1,2,0,5,1,20,2,4,4,18.66666603,NA,26,1,0,0,1,0,NA,FALSE,TRUE,TRUE,FALSE,FALSE
"5832",5832,584,1,2,1991,1,2,3,21,1,0,1,0,100,0,1,0,0,0,0,100,1,0,0,0,0,0,0,0,0,2,2,2,1,2,2,1,250,1,2,0,5,1,20,2,4,4,18.66666603,NA,26,1,0,0,1,0,NA,FALSE,TRUE,TRUE,FALSE,FALSE
"5833",5833,584,1,2,1991,1,3,2,21,0,1,0,0,20,0,1,1,0,1,0,10,1,0,0,0,0,0,0,0,0,2,2,2,1,2,2,1,250,1,2,0,5,1,20,2,4,4,18.66666603,NA,26,1,0,0,1,0,NA,FALSE,TRUE,TRUE,FALSE,FALSE
"5834",5834,584,1,2,1991,1,4,3,21,0,0,0,0,100,1,0,0,1,1,0,100,0,1,0,0,0,0,0,0,0,2,2,2,1,2,2,1,250,1,2,0,5,1,20,2,4,4,18.66666603,NA,26,1,0,0,1,0,NA,FALSE,TRUE,TRUE,FALSE,FALSE
"5835",5835,584,1,2,1991,1,5,1,21,1,0,0,0,100,1,0,0,0,0,1,50,0,1,0,0,0,0,0,0,0,2,2,2,1,2,2,1,250,1,2,0,5,1,20,2,4,4,18.66666603,NA,26,1,0,0,1,0,NA,FALSE,TRUE,TRUE,FALSE,FALSE
"5836",5836,584,1,2,1991,1,6,2,21,0,0,0,0,50,0,0,0,1,0,1,10,1,0,0,0,0,0,0,0,0,2,2,2,1,2,2,1,250,1,2,0,5,1,20,2,4,4,18.66666603,NA,26,1,0,0,1,0,NA,FALSE,TRUE,TRUE,FALSE,FALSE
"5837",5837,584,1,2,1991,1,7,2,21,0,1,1,0,50,1,0,1,0,0,0,10,0,0,0,0,0,0,0,0,0,2,2,2,1,2,2,1,250,1,2,0,5,1,20,2,4,4,18.66666603,NA,26,1,0,0,1,0,NA,FALSE,TRUE,TRUE,FALSE,FALSE
"5838",5838,584,1,2,1991,1,8,3,21,1,0,0,1,150,0,1,0,0,1,0,100,1,0,0,0,0,0,0,0,0,2,2,2,1,2,2,1,250,1,2,0,5,1,20,2,4,4,18.66666603,NA,26,1,0,0,1,0,NA,FALSE,TRUE,TRUE,FALSE,FALSE
"5839",5839,584,1,2,1991,1,9,1,21,0,0,0,0,10,0,1,0,1,1,0,100,1,0,0,0,0,0,0,0,0,2,2,2,1,2,2,1,250,1,2,0,5,1,20,2,4,4,18.66666603,NA,26,1,0,0,1,0,NA,FALSE,TRUE,TRUE,FALSE,FALSE
"5840",5840,584,1,2,1991,1,10,1,21,1,0,0,1,10,1,0,0,0,0,0,10,0,1,0,0,0,0,0,0,0,2,2,2,1,2,2,1,250,1,2,0,5,1,20,2,4,4,18.66666603,NA,26,1,0,0,1,0,NA,FALSE,TRUE,TRUE,FALSE,FALSE
"5871",5871,588,1,2,1995,1,1,3,22,0,0,0,1,50,0,0,0,1,0,1,150,0,0,0,0,0,0,0,0,0,3,2,3,1,2,2,1,1040,1,3,0,5,7,3,2,5,1,18.83333397,NA,22,1,0,0,1,0,NA,FALSE,FALSE,TRUE,FALSE,FALSE
"5872",5872,588,1,2,1995,1,2,3,22,1,0,1,0,100,0,1,0,0,0,0,100,1,0,0,0,0,0,0,0,0,3,2,3,1,2,2,1,1040,1,3,0,5,7,3,2,5,1,18.83333397,NA,22,1,0,0,1,0,NA,FALSE,FALSE,TRUE,FALSE,FALSE
"5873",5873,588,1,2,1995,1,3,2,22,0,1,0,0,20,0,1,1,0,1,0,10,1,0,0,0,0,0,0,0,0,3,2,3,1,2,2,1,1040,1,3,0,5,7,3,2,5,1,18.83333397,NA,22,1,0,0,1,0,NA,FALSE,FALSE,TRUE,FALSE,FALSE
"5874",5874,588,1,2,1995,1,4,2,22,0,0,0,0,100,1,0,0,1,1,0,100,0,1,0,0,0,0,0,0,0,3,2,3,1,2,2,1,1040,1,3,0,5,7,3,2,5,1,18.83333397,NA,22,1,0,0,1,0,NA,FALSE,FALSE,TRUE,FALSE,FALSE
